Date,1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,ENR.DE,EOAN.DE,FRE.DE,HEI.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
2021-11-11,51.33515167236328,274.4134216308594,111.32749938964844,184.72532653808594,53.97368240356445,47.26520538330078,93.4186019897461,79.09056091308594,77.40753173828125,6.928382873535156,98.04778289794922,142.06954956054688,10.58559799194336,56.38999938964844,15.604565620422363,24.062246322631836,10.059493064880371,35.713523864746094,60.331329345703125,72.725341796875,159.2521209716797,41.368408203125,74.86566162109375,200.15966796875,195.31394958496094,235.020751953125,77.56636810302734,45.23360061645508,83.8731460571289,31.251283645629883,124.32575225830078,58.247100830078125,142.8002166748047,529.3853759765625,122.29473114013672,45.123435974121094,141.06591796875,75.5999984741211
2021-11-12,52.09389114379883,274.315673828125,109.09200286865234,184.86041259765625,54.285621643066406,47.20015335083008,93.59623718261719,79.68161010742188,77.38848114013672,6.798213005065918,100.69058227539062,141.5415802001953,10.576115608215332,56.09000015258789,15.916620254516602,24.190868377685547,10.044928550720215,35.713523864746094,60.625179290771484,72.40396118164062,159.69598388671875,42.012176513671875,75.31986236572266,208.94715881347656,193.2174530029297,234.79034423828125,77.69539642333984,45.56278610229492,85.01283264160156,30.7441463470459,122.3309097290039,57.89912796020508,140.19285583496094,534.15283203125,123.42300415039062,45.978370666503906,142.7977294921875,77.37999725341797
2021-11-15,51.834808349609375,275.5865173339844,110.93871307373047,185.26559448242188,54.04300308227539,46.809837341308594,94.06993865966797,80.07565307617188,76.98838806152344,6.9518723487854,102.14412689208984,143.36546325683594,10.62353229522705,56.380001068115234,15.638202667236328,24.17108154296875,10.06131362915039,35.558372497558594,60.055850982666016,72.49847412109375,159.59735107421875,41.91389083862305,76.12542724609375,211.09521484375,191.90106201171875,234.9285888671875,77.65853118896484,45.504695892333984,85.49574279785156,31.79669761657715,121.9593276977539,57.995784759521484,141.7610626220703,536.5365600585938,123.86449432373047,46.90169906616211,143.08636474609375,80.69999694824219
2021-11-16,51.77928924560547,280.0835266113281,111.8329086303711,185.3106231689453,54.450252532958984,46.57750701904297,94.06993865966797,79.84436798095703,76.62641143798828,6.896085262298584,105.27772521972656,143.12548828125,10.657673835754395,56.25,15.621383666992188,24.378854751586914,10.07223892211914,35.36560821533203,60.349700927734375,73.2546615600586,159.20278930664062,42.189090728759766,76.4510726928711,210.50938415527344,189.75582885742188,233.13136291503906,77.95346069335938,47.441062927246094,85.43779754638672,31.51920509338379,123.0740966796875,58.382423400878906,145.10528564453125,539.3175659179688,124.64938354492188,46.74781036376953,143.1927032470703,80.58000183105469
2021-11-17,51.89032745361328,278.1771545410156,111.28861999511719,184.8153839111328,54.311614990234375,46.368412017822266,92.84620666503906,80.1955795288086,76.39778900146484,6.981234073638916,104.56039428710938,140.6776580810547,10.847345352172852,56.11000061035156,15.705469131469727,24.339279174804688,10.092267036437988,34.60394287109375,59.964019775390625,72.6875228881836,158.06845092773438,42.2628059387207,76.63104248046875,214.02438354492188,186.05043029785156,232.94703674316406,77.91659545898438,47.43138122558594,84.18221282958984,31.710580825805664,122.68293762207031,61.64952087402344,146.18223571777344,549.845703125,125.5323715209961,46.55972671508789,142.0381622314453,82.0
2021-11-18,53.333778381347656,276.1731262207031,110.16114807128906,184.3651580810547,54.26829147338867,45.81546401977539,92.214599609375,80.6924057006836,77.0074462890625,6.8040852546691895,101.37015533447266,140.82162475585938,10.796133995056152,55.970001220703125,15.615778923034668,24.220550537109375,10.106832504272461,34.18549728393555,58.93553924560547,71.81792449951172,157.4766082763672,42.71492004394531,77.89937591552734,215.09840393066406,182.14999389648438,230.22816467285156,77.41889953613281,47.75088119506836,83.5061264038086,31.968935012817383,121.9984359741211,63.98868179321289,146.27670288085938,558.3873901367188,127.49458312988281,46.782005310058594,140.76210021972656,82.23999786376953
2021-11-19,52.09389114379883,276.0264587402344,106.40941619873047,182.56427001953125,53.38446807861328,44.73280715942383,92.31329345703125,79.83580017089844,76.11200714111328,6.547659873962402,99.89774322509766,141.7335662841797,10.265052795410156,57.13999938964844,15.399023056030273,24.042457580566406,10.04128646850586,33.564884185791016,58.660057067871094,71.25079345703125,157.3779754638672,42.42497634887695,76.9481201171875,215.78187561035156,176.34811401367188,227.83187866210938,75.66776275634766,47.94451904296875,82.50165557861328,31.337400436401367,123.0936508178711,64.16266632080078,146.61680603027344,570.9019165039062,128.23040771484375,47.63694381713867,137.2073516845703,85.58000183105469
2021-11-22,52.40848922729492,272.70263671875,105.80680847167969,182.83441162109375,53.661746978759766,44.793212890625,90.39872741699219,81.18923950195312,75.52140045166016,6.504595756530762,101.40792083740234,139.76571655273438,10.302987098693848,57.619998931884766,15.79889965057373,23.676380157470703,10.105011940002441,33.56958770751953,58.18254852294922,70.57023620605469,157.7725372314453,42.135032653808594,77.95935821533203,216.07479858398438,177.61573791503906,227.87796020507812,75.44656372070312,47.54756164550781,82.79141235351562,31.02163314819336,118.9670639038086,63.563385009765625,147.29696655273438,557.5928344726562,128.81907653808594,46.576820373535156,136.15914916992188,81.91999816894531
2021-11-23,52.37147521972656,265.7615966796875,107.30361938476562,183.01451110839844,54.54556655883789,45.24393844604492,91.24745178222656,80.89800262451172,74.09251403808594,6.588765621185303,100.78496551513672,138.9017791748047,10.602668762207031,55.83000183105469,15.821322441101074,23.458711624145508,9.677142143249512,33.386226654052734,58.75188064575195,70.22994995117188,159.00550842285156,40.567378997802734,77.16236877441406,210.31410217285156,178.78587341308594,229.9055938720703,74.93043518066406,46.472877502441406,82.0380630493164,31.098186492919922,116.89398956298828,62.538787841796875,144.8596649169922,538.9202270507812,124.99276733398438,45.07213592529297,134.67041015625,78.87999725341797
2021-11-24,51.07606887817383,262.3888854980469,108.41163635253906,182.8794403076172,53.6270866394043,44.114810943603516,90.89217376708984,79.22760772705078,73.73053741455078,6.568212985992432,98.84062957763672,138.85377502441406,10.858725547790527,56.06999969482422,15.761528968811035,23.527969360351562,9.822799682617188,32.93486785888672,58.439666748046875,69.22801208496094,160.87965393066406,40.52315139770508,75.73121643066406,210.6070098876953,182.49127197265625,233.6843719482422,73.65855407714844,46.89888000488281,80.782470703125,31.31826400756836,116.30726623535156,61.340206146240234,143.53707885742188,542.2972412109375,123.86449432373047,47.331844329833984,130.93336486816406,80.04000091552734
