Date,AAPL,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,AVGO,BKNG,CMCSA,COST,CSCO,GILD,GOOG,GOOGL,HON,INTC,INTU,ISRG,KLAC,LRCX,MDLZ,MELI,META,MSFT,MU,NFLX,NVDA,PANW,PDD,PEP,QCOM,REGN,SBUX,SNPS,TMUS,TSLA,TXN,VRTX
2021-09-30,139.6976318359375,575.719970703125,160.6808624267578,190.97427368164062,126.17231750488281,102.9000015258789,197.57479858398438,164.2519989013672,456.4450988769531,2373.8701171875,52.350128173828125,431.82421875,50.46767044067383,63.67063903808594,133.2655029296875,133.67599487304688,202.6092529296875,49.73138427734375,530.8802490234375,331.3833312988281,325.41790771484375,553.1810302734375,55.247772216796875,1679.4000244140625,339.3900146484375,276.342529296875,69.87629699707031,610.3400268554688,206.84938049316406,159.6666717529297,90.66999816894531,141.44683837890625,122.50032043457031,605.1799926757812,105.08190155029297,299.4100036621094,127.2047119140625,258.49334716796875,178.71774291992188,181.38999938964844
2021-10-01,140.8329620361328,577.469970703125,160.57534790039062,192.9612579345703,126.56438446044922,102.44999694824219,198.75474548339844,164.16299438476562,458.7230224609375,2455.8701171875,53.54819869995117,430.84393310546875,51.1259880065918,62.49476623535156,136.46249389648438,136.54299926757812,205.82569885253906,50.27275848388672,535.2689208984375,336.5,325.9140625,553.7447509765625,55.27626419067383,1667.5999755859375,343.010009765625,283.3805236816406,69.88612365722656,613.1500244140625,207.10894775390625,162.1699981689453,88.1500015258789,141.9546661376953,122.2438735961914,570.7899780273438,107.56819915771484,302.489990234375,126.20905303955078,258.40667724609375,180.18682861328125,180.35000610351562
2021-10-04,137.36769104003906,558.489990234375,157.5915985107422,191.02206420898438,122.71245574951172,100.33999633789062,196.45059204101562,159.48899841308594,447.99267578125,2459.52001953125,53.145721435546875,422.97344970703125,50.62190628051758,61.58322525024414,133.76499938964844,133.6595001220703,204.4513397216797,49.90872573852539,516.94677734375,323.5,320.12579345703125,534.7044677734375,55.1433219909668,1592.75,326.2300109863281,277.50897216796875,69.52189636230469,603.3499755859375,197.02410888671875,156.51333618164062,85.08000183105469,141.24937438964844,120.31586456298828,555.4199829101562,106.1773910522461,289.25,124.91470336914062,260.510009765625,177.03477478027344,177.39999389648438
2021-10-05,139.31259155273438,566.7000122070312,158.6565399169922,194.64247131347656,125.52544403076172,101.80999755859375,196.84078979492188,161.0500030517578,456.9063720703125,2432.340087890625,53.390159606933594,428.8355712890625,51.05131530761719,61.43738555908203,136.177001953125,136.0229949951172,205.89254760742188,50.356754302978516,524.8187255859375,330.07000732421875,322.22705078125,540.3027954101562,55.865020751953125,1585.43994140625,332.9599914550781,283.0472106933594,69.40374755859375,634.8099975585938,204.20330810546875,158.52999877929688,87.41999816894531,142.0863494873047,121.12315368652344,550.9000244140625,105.59629821777344,293.3500061035156,124.85496520996094,260.1966552734375,180.27049255371094,177.00999450683594
2021-10-06,140.19126892089844,570.3099975585938,159.30892944335938,195.8174591064453,124.00623321533203,103.63999938964844,195.09408569335938,163.10049438476562,460.0690002441406,2448.199951171875,53.49357604980469,431.81463623046875,50.35120391845703,61.51031494140625,137.35400390625,137.56500244140625,206.98060607910156,50.3847541809082,526.05859375,334.94000244140625,320.1549377441406,536.2498168945312,57.16597366333008,1548.5699462890625,333.6400146484375,287.3111572265625,68.85245513916016,639.0999755859375,206.68960571289062,162.0433349609375,89.31999969482422,145.72572326660156,121.62654113769531,546.5700073242188,106.34886932373047,294.57000732421875,124.05844116210938,260.9166564941406,180.7447052001953,180.91000366210938
2021-10-07,141.46482849121094,578.9600219726562,160.20115661621094,198.28199768066406,125.3392105102539,106.44999694824219,194.29502868652344,165.1215057373047,464.9071044921875,2469.0,53.96364212036133,435.2069091796875,51.359352111816406,62.1119270324707,139.1855010986328,139.22500610351562,208.4217987060547,50.571434020996094,529.8026733398438,338.3399963378906,321.1277770996094,540.2249755859375,56.87158966064453,1554.0400390625,329.2200012207031,289.0167236328125,69.44313049316406,631.8499755859375,210.4339599609375,164.55999755859375,94.94999694824219,147.0705108642578,121.41758728027344,552.02001953125,106.89185333251953,298.3699951171875,122.64461517333984,264.53668212890625,181.60012817382812,180.02000427246094
2021-10-08,141.0797882080078,576.8599853515625,161.7745819091797,196.93511962890625,123.71218872070312,105.05999755859375,194.1370849609375,164.43099975585938,463.89990234375,2474.3701171875,51.4252815246582,434.2266845703125,51.415367126464844,62.02988815307617,140.05599975585938,139.78550720214844,207.78231811523438,50.22608184814453,523.2900390625,328.5400085449219,317.1878662109375,534.723876953125,56.53923416137695,1511.18994140625,330.04998779296875,289.0167236328125,69.0296630859375,632.6599731445312,207.99761962890625,164.26333618164062,96.22000122070312,146.73194885253906,120.19241333007812,550.02001953125,105.94877624511719,291.6600036621094,120.69313049316406,261.8299865722656,181.53504943847656,178.94000244140625
2021-10-11,140.990966796875,573.0700073242188,161.0838165283203,194.63291931152344,124.9667739868164,104.68000030517578,192.046630859375,162.31500244140625,463.4198913574219,2467.409912109375,49.093746185302734,432.1606140136719,51.27534103393555,62.057228088378906,138.84750366210938,138.91400146484375,205.4821319580078,49.8807258605957,517.6642456054688,324.17999267578125,316.3609313964844,536.93994140625,56.4252815246582,1459.3199462890625,325.45001220703125,288.4090576171875,68.14366149902344,627.0399780273438,206.63966369628906,166.60333251953125,94.83000183105469,146.929443359375,118.66328430175781,546.260009765625,105.68204498291016,288.739990234375,116.68064880371094,263.9800109863281,179.79627990722656,179.5800018310547
2021-10-12,139.70750427246094,580.6900024414062,157.36131286621094,194.71888732910156,124.24146270751953,105.04000091552734,187.57762145996094,162.3665008544922,456.7745666503906,2464.699951171875,49.197166442871094,429.4409484863281,50.668582916259766,61.4100456237793,136.71299743652344,136.44900512695312,204.5658721923828,48.6953125,519.280029296875,324.45001220703125,310.8645324707031,531.4386596679688,56.662681579589844,1461.25,323.7699890136719,287.08575439453125,65.6825180053711,624.9400024414062,206.4000244140625,168.413330078125,93.5199966430664,147.5783233642578,116.77325439453125,544.4400024414062,105.73919677734375,292.0400085449219,115.77460479736328,268.5733337402344,175.2495574951172,180.2100067138672
2021-10-13,139.11517333984375,591.1199951171875,157.6779327392578,196.0084991455078,125.66265106201172,109.16000366210938,189.1756591796875,164.21400451660156,456.52044677734375,2462.530029296875,49.535614013671875,427.93212890625,50.9859619140625,61.647037506103516,137.89999389648438,137.58200073242188,205.75892639160156,48.77931594848633,527.0536499023438,326.0,311.7012023925781,529.1350708007812,56.93806838989258,1518.4300537109375,324.5400085449219,290.4477844238281,65.34781646728516,629.760009765625,209.07601928710938,168.163330078125,97.58000183105469,148.57513427734375,118.75825500488281,547.1199951171875,105.51057434082031,296.29998779296875,115.95381927490234,270.3599853515625,173.96644592285156,181.33999633789062
2021-10-14,141.9288330078125,607.510009765625,161.3716278076172,199.18951416015625,129.4459686279297,111.98999786376953,192.12095642089844,164.9929962158203,468.37091064453125,2496.219970703125,50.757781982421875,433.0830993652344,51.94743347167969,62.12104034423828,141.41200256347656,141.1510009765625,208.63180541992188,50.31008529663086,535.7634887695312,330.95001220703125,320.81646728515625,551.9951782226562,57.57429504394531,1524.25,328.5299987792969,296.7604064941406,66.74573516845703,633.7999877929688,217.13389587402344,167.66000366210938,94.02999877929688,149.76947021484375,122.1964111328125,555.6199951171875,106.56796264648438,304.8299865722656,118.74165344238281,272.7733459472656,178.97808837890625,181.89999389648438
2021-10-15,142.99508666992188,610.0900268554688,165.05575561523438,203.44992065429688,128.9755096435547,112.12000274658203,193.10580444335938,170.4510040283203,473.6889953613281,2538.340087890625,50.78599166870117,434.7456970214844,51.57404327392578,61.647037506103516,141.6750030517578,141.3679962158203,210.6647491455078,50.832786560058594,544.0199584960938,331.5,320.1549377441406,548.63232421875,57.11849594116211,1563.0899658203125,324.760009765625,298.1915588378906,66.62760162353516,628.2899780273438,218.2921600341797,169.28334045410156,94.01000213623047,149.34628295898438,123.65901947021484,553.239990234375,106.1678695678711,306.260009765625,117.04904174804688,281.010009765625,180.8004913330078,181.77000427246094
2021-10-18,144.6833038330078,622.8300170898438,166.2933807373047,203.0582733154297,130.6319122314453,116.43000030517578,188.72970581054688,172.33700561523438,473.7925720214844,2502.1298828125,50.033878326416016,443.9327697753906,51.518043518066406,60.07009506225586,142.9604949951172,142.7779998779297,210.57887268066406,50.84212112426758,556.2371215820312,332.29998779296875,317.8882751464844,552.7437133789062,56.7386474609375,1592.6199951171875,335.3399963378906,301.2106018066406,66.21414184570312,637.969970703125,221.88674926757812,171.72332763671875,97.0,148.66920471191406,123.58303833007812,543.47998046875,107.99687194824219,307.2200012207031,116.86981964111328,290.03668212890625,181.2282257080078,180.8000030517578
2021-10-19,146.8651580810547,636.0700073242188,169.4594268798828,204.40516662597656,131.92568969726562,116.33000183105469,192.12095642089844,172.20750427246094,480.4096374511719,2463.10009765625,50.992820739746094,448.8627624511719,52.031455993652344,60.98162078857422,143.82200622558594,143.23699951171875,211.67645263671875,51.53282928466797,564.3555297851562,336.29998779296875,323.1123046875,554.8138427734375,56.77663803100586,1591.260009765625,339.989990234375,302.13201904296875,66.5193099975586,639.0,222.5657501220703,170.8300018310547,97.5199966430664,150.55941772460938,125.8434829711914,552.1099853515625,108.1111831665039,311.0,118.04469299316406,288.0899963378906,184.31517028808594,185.41000366210938
2021-10-20,147.35879516601562,632.3699951171875,169.73765563964844,203.5167999267578,131.3179931640625,116.38999938964844,194.79676818847656,170.7530059814453,479.4683532714844,2384.179931640625,51.43467712402344,451.4477844238281,52.46084976196289,60.945159912109375,142.4149932861328,141.7689971923828,213.45172119140625,51.68217849731445,562.1190795898438,339.79998779296875,322.032470703125,549.6333618164062,57.251434326171875,1604.010009765625,340.7799987792969,301.3282470703125,67.20841979980469,625.1400146484375,220.69854736328125,170.63999938964844,99.4000015258789,151.6973114013672,125.52056121826172,562.7100219726562,108.46365356445312,315.5,121.41000366210938,288.6000061035156,185.3844451904297,185.49000549316406
2021-10-21,147.57598876953125,638.6599731445312,171.55091857910156,205.10250854492188,130.69073486328125,119.33000183105469,194.1742706298828,171.75050354003906,483.94879150390625,2411.1298828125,50.79539108276367,458.6168518066406,51.98477554321289,61.063655853271484,142.78050231933594,141.88600158691406,214.29164123535156,52.27021789550781,569.82373046875,339.6300048828125,326.3907775878906,539.8362426757812,57.127986907958984,1583.93994140625,341.8800048828125,304.6119689941406,67.57266998291016,653.1599731445312,226.57972717285156,169.3333282470703,97.1500015258789,149.69422912597656,126.36585235595703,569.3699951171875,109.01615905761719,321.010009765625,116.34212493896484,298.0,187.16036987304688,187.08999633789062
2021-10-22,146.7960662841797,643.5800170898438,171.17672729492188,208.00648498535156,133.229248046875,119.81999969482422,194.4065704345703,166.77749633789062,485.13470458984375,2394.590087890625,50.97401428222656,463.1911926269531,51.4433708190918,61.29153823852539,138.625,137.56649780273438,207.49600219726562,46.165802001953125,582.0902709960938,341.5199890136719,333.706298828125,541.1192016601562,57.469844818115234,1503.780029296875,324.6099853515625,303.04364013671875,66.46025848388672,664.780029296875,226.91920471191406,168.0433349609375,99.05000305175781,150.43716430664062,125.00767517089844,572.3599853515625,109.12094116210938,321.1199951171875,116.36204528808594,303.2266540527344,185.09622192382812,183.52000427246094
2021-10-25,146.74668884277344,646.969970703125,173.1914825439453,208.3121795654297,133.06263732910156,122.36000061035156,192.91067504882812,166.01849365234375,491.4035339355469,2412.97998046875,50.8423957824707,470.9848937988281,51.471370697021484,61.683502197265625,138.7729949951172,137.44700622558594,207.6295928955078,46.119136810302734,593.6768188476562,343.5899963378906,333.90093994140625,536.4830322265625,57.298919677734375,1536.510009765625,328.69000244140625,302.0339660644531,67.69081115722656,671.6599731445312,231.31260681152344,165.92333984375,100.63999938964844,149.73184204101562,125.30213165283203,576.2000122070312,109.27336120605469,324.0,115.4261245727539,341.6199951171875,186.1468505859375,184.99000549316406
2021-10-26,147.41806030273438,642.5,172.57748413085938,209.00950622558594,129.3773651123047,122.93000030517578,193.88624572753906,168.80349731445312,502.51043701171875,2443.030029296875,50.54154968261719,466.5931396484375,52.09678649902344,61.738189697265625,139.6719970703125,139.30850219726562,208.37408447265625,45.064395904541016,599.6376953125,348.70001220703125,332.6751403808594,533.5380859375,57.76422119140625,1544.6600341796875,315.80999755859375,303.97479248046875,67.86801147460938,668.52001953125,246.7993621826172,162.18333435058594,93.19000244140625,151.56564331054688,125.3116226196289,592.1500244140625,109.47340393066406,328.0299987792969,115.85425567626953,339.4766540527344,183.15289306640625,184.07000732421875
2021-10-27,146.95401000976562,640.0800170898438,163.53990173339844,212.0185546875,129.53419494628906,122.27999877929688,191.9351043701172,169.62449645996094,492.3824768066406,2428.090087890625,49.300575256347656,470.03350830078125,52.442176818847656,60.86310958862305,146.42750549316406,146.21749877929688,205.89254760742188,44.70037078857422,604.0911254882812,348.9800109863281,331.31317138671875,538.0868530273438,57.34639358520508,1500.0,312.2200012207031,316.7764892578125,67.17888641357422,662.9199829101562,244.14334106445312,164.2866668701172,92.29000091552734,151.03903198242188,124.60880279541016,589.5999755859375,108.13024139404297,319.1300048828125,116.11312866210938,345.9533386230469,173.96644592285156,180.94000244140625
2021-10-28,150.62664794921875,639.280029296875,165.45870971679688,212.96424865722656,133.31748962402344,121.16000366210938,192.4832763671875,172.32850646972656,498.4630126953125,2429.77001953125,48.79290771484375,472.16070556640625,52.498191833496094,61.3826904296875,146.12899780273438,145.8489990234375,208.5268096923828,44.877716064453125,606.33740234375,355.6099853515625,345.6817321777344,550.07080078125,57.878173828125,1516.8699951171875,316.9200134277344,317.9331359863281,68.49806213378906,674.0499877929688,249.03599548339844,166.1300048828125,92.44999694824219,151.9888458251953,126.97370147705078,625.1900024414062,107.83492279052734,326.7799987792969,115.53564453125,359.0133361816406,174.68240356445312,182.0
2021-10-29,147.8919219970703,650.3599853515625,166.4468994140625,214.4449005126953,133.93496704101562,120.2300033569336,192.29747009277344,168.6215057373047,500.439697265625,2420.780029296875,48.351043701171875,473.1329040527344,52.24614715576172,59.14030838012695,148.27049255371094,148.04600524902344,208.66041564941406,45.736446380615234,616.7615356445312,361.1300048828125,362.6282653808594,547.7575073242188,57.67875671386719,1481.02001953125,323.57000732421875,325.0592956542969,68.02552795410156,690.3099975585938,255.28659057617188,169.69667053222656,88.91999816894531,151.97003173828125,126.3563461303711,639.9400024414062,101.0428466796875,333.17999267578125,114.53003692626953,371.3333435058594,175.39340209960938,184.92999267578125
2021-11-01,147.0626220703125,640.2000122070312,167.885986328125,212.20004272460938,136.73812866210938,125.2300033569336,194.91754150390625,165.90550231933594,497.0322570800781,2489.68994140625,49.13135528564453,473.4505310058594,52.367496490478516,59.83308029174805,143.7740020751953,143.4969940185547,209.74847412109375,46.24980926513672,599.834716796875,355.0299987792969,369.9244079589844,556.6897583007812,57.840187072753906,1489.6600341796875,329.9800109863281,322.8537292480469,69.60063934326172,681.1699829101562,257.8826599121094,169.43666076660156,93.4800033569336,151.65028381347656,128.03741455078125,639.1500244140625,104.59607696533203,329.8399963378906,115.35643005371094,402.86334228515625,175.38406372070312,185.39999389648438
2021-11-02,148.10911560058594,640.4000244140625,170.7162322998047,215.09445190429688,138.40435791015625,127.62999725341797,199.07064819335938,165.6374969482422,505.52239990234375,2453.830078125,49.48860549926758,478.3787536621094,53.78636169433594,60.07009506225586,145.86300659179688,145.4324951171875,211.11334228515625,46.53916549682617,609.2734985351562,360.3699951171875,378.18365478515625,558.1279907226562,58.26750946044922,1508.7099609375,328.0799865722656,326.5394287109375,69.65970611572266,677.719970703125,263.6141052246094,169.48666381835938,92.27999877929688,153.04209899902344,128.43634033203125,638.77001953125,106.1678695678711,333.19000244140625,115.29669189453125,390.6666564941406,177.1334686279297,181.39999389648438
2021-11-03,149.56036376953125,655.1799926757812,171.5413360595703,215.64849853515625,139.9137725830078,130.52999877929688,202.6663055419922,169.1999969482422,510.5111389160156,2435.330078125,49.78004837036133,483.518798828125,53.814369201660156,61.446502685546875,146.7899932861328,146.59800720214844,212.64999389648438,47.03386688232422,613.6875,361.489990234375,382.96990966796875,565.0873413085938,59.198116302490234,1531.9300537109375,331.6199951171875,327.3921813964844,70.14208984375,688.2899780273438,265.5811462402344,166.32000732421875,92.38999938964844,154.50912475585938,131.52304077148438,652.0999755859375,107.27289581298828,333.4100036621094,121.41000366210938,404.6199951171875,176.9931640625,189.07000732421875
2021-11-04,149.0371551513672,674.0800170898438,173.3929443359375,216.06881713867188,147.1471710205078,137.5,199.6931610107422,173.85000610351562,516.39404296875,2437.010009765625,49.573219299316406,496.3111572265625,53.31963348388672,60.58965301513672,148.68299865722656,148.2675018310547,212.3541259765625,47.28575897216797,616.4560546875,363.32000732421875,397.9610595703125,581.93115234375,58.960716247558594,1556.489990234375,335.8500061035156,329.7839050292969,71.11669921875,668.4000244140625,297.56317138671875,164.61000061035156,86.66999816894531,154.51853942871094,148.26734924316406,647.6300048828125,106.84423065185547,341.7200012207031,122.1169204711914,409.9700012207031,178.78936767578125,194.2100067138672
2021-11-05,149.57102966308594,662.719970703125,176.70291137695312,219.3262481689453,150.24432373046875,136.33999633789062,198.6154022216797,175.94949340820312,526.0889282226562,2618.969970703125,50.67317581176758,493.9047546386719,53.2729606628418,60.45292282104492,149.24099731445312,148.8520050048828,215.76148986816406,47.85908126831055,605.9236450195312,364.95001220703125,405.4031677246094,593.6332397460938,59.12215042114258,1629.760009765625,341.1300048828125,329.41143798828125,71.78610229492188,645.719970703125,297.0738525390625,164.5933380126953,83.66999816894531,156.1078338623047,154.8397216796875,611.5399780273438,111.36911010742188,340.75,122.13682556152344,407.36334228515625,180.93173217773438,192.85000610351562
2021-11-08,148.74053955078125,666.02001953125,176.97152709960938,217.31063842773438,149.92092895507812,150.16000366210938,196.3855438232422,174.44900512695312,526.1172485351562,2639.860107421875,50.2877197265625,484.94342041015625,53.20762252807617,60.13389587402344,149.35150146484375,149.031005859375,215.44650268554688,48.45121383666992,606.1798095703125,365.4200134277344,401.618896484375,591.98095703125,58.76130294799805,1650.0,338.6199951171875,330.3230285644531,73.40061950683594,651.4500122070312,307.5781555175781,172.43333435058594,83.23999786376953,152.75054931640625,157.51805114746094,622.780029296875,109.70204162597656,342.9100036621094,120.33470153808594,387.64666748046875,179.95877075195312,192.22999572753906
2021-11-09,149.10633850097656,667.9199829101562,177.48959350585938,218.94412231445312,153.1847381591797,148.9199981689453,196.70143127441406,178.81149291992188,525.0347290039062,2648.199951171875,50.53215408325195,489.6598815917969,53.618343353271484,60.2979736328125,149.24850463867188,148.9185028076172,217.37449645996094,48.122257232666016,603.7462158203125,364.1499938964844,405.7727355957031,604.460693359375,59.10315704345703,1709.97998046875,335.3699951171875,329.3036193847656,74.41460418701172,655.989990234375,306.1103210449219,170.77333068847656,83.23999786376953,153.7661895751953,158.3633270263672,616.3099975585938,108.72085571289062,348.260009765625,119.33904266357422,341.1666564941406,178.49000549316406,191.08999633789062
2021-11-10,146.24900817871094,647.5,173.51766967773438,219.3644561767578,147.41175842285156,139.8699951171875,198.09510803222656,174.1024932861328,516.5352172851562,2569.780029296875,50.92700958251953,486.5797424316406,53.92638397216797,61.36445617675781,146.62600708007812,145.89349365234375,216.07081604003906,47.708702087402344,595.075927734375,359.489990234375,393.359619140625,588.7833251953125,59.56846237182617,1592.219970703125,327.6400146484375,324.2554626464844,72.26850128173828,646.9099731445312,294.14825439453125,166.39666748046875,86.51000213623047,154.26461791992188,151.77198791503906,622.2000122070312,108.34774017333984,337.6600036621094,119.0303955078125,355.98333740234375,174.9630584716797,187.91000366210938
